sample_id,timestamp,Label,Max_Amplitude,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64
1152,0,Fake,3088,0,0,0,165,195,285,413,508,598,721,826,942,1040,1071,1156,1344,1535,1564,1673,1776,1869,1937,2071,2176,2271,2386,2491,2553,2692,2768,2863,3013,3088,2957,2819,2686,2589,2467,2319,2183,2109,1927,1872,1739,1616,1535,1434,1324,1200,1075,963,830,821,621,540,384,455,240,135,17,0,0,0,0
1153,0,Fake,3085,0,0,14,47,287,369,409,522,625,717,843,942,1084,1162,1200,1356,1489,1492,1650,1701,1882,1975,2081,2194,2285,2375,2501,2583,2674,2790,2891,3079,3085,2949,2821,2714,2592,2467,2358,2223,2123,1996,1879,1840,1679,1527,1361,1347,1232,1094,997,855,781,647,543,436,338,208,147,81,0,0,0,0
1154,0,Fake,3109,0,0,0,83,192,305,368,444,626,737,806,963,1008,1168,1262,1390,1467,1561,1681,1762,1872,2045,2079,2210,2265,2380,2512,2531,2677,2773,2889,3009,3109,2951,2812,2707,2559,2464,2348,2082,2187,1968,1886,1766,1675,1535,1449,1334,1114,1088,972,864,718,638,563,449,398,228,116,16,0,0,0,0
1155,0,Fake,3136,0,0,0,112,210,530,467,460,877,722,776,938,1065,1139,1264,1408,1452,1562,1643,1762,1843,1968,1984,2187,2281,2359,2512,2559,2688,2719,2856,3003,3136,2961,2815,2693,2559,2447,2343,2230,2101,2011,1904,1771,1616,1615,1424,1335,1263,1079,955,884,758,651,541,429,322,238,143,0,0,0,0,0
1156,0,Fake,3094,0,0,0,59,198,306,432,463,628,728,850,956,1106,1141,1217,1346,1617,1487,1677,1774,1888,1990,2006,2159,2249,2384,2480,2559,2665,2768,2909,2981,3094,2947,2816,2685,2614,2466,2352,2218,2172,1987,1837,1775,1631,1615,1434,1325,1161,1058,982,869,777,642,542,433,371,224,122,0,0,0,0,0
1157,0,Fake,3101,0,0,0,93,196,322,403,528,622,720,827,942,1023,1168,1273,1350,1458,1579,1653,1762,1871,1984,2092,2043,2308,2489,2525,2594,2672,2837,2883,2992,3101,2960,2832,2673,2552,2452,2300,2190,2125,2029,2006,1770,1663,1529,1424,1302,1209,1040,968,913,764,732,583,432,336,229,121,9,0,0,0,0
1158,0,Fake,3120,0,0,0,101,111,438,403,511,605,720,832,940,1078,1148,1259,1342,1392,1584,1668,1774,1866,1968,2086,2181,2310,2386,2477,2559,2667,2759,2864,2987,3120,2897,2843,2694,2559,2451,2323,2244,2096,1983,1818,1847,1603,1529,1419,1301,1206,1091,971,860,770,656,533,432,327,239,90,28,0,0,0,0
1159,0,Fake,3110,0,0,0,73,192,310,405,511,610,717,837,923,1072,1131,1314,1317,1470,1617,1663,1769,1834,1941,2096,2174,2265,2349,2448,2559,2631,2768,2881,3003,3110,2963,2768,2659,2559,2459,2307,2214,2074,2013,1909,1747,1649,1456,1423,1322,1201,1055,979,855,791,752,539,412,307,195,114,0,0,0,0,0
1160,0,Fake,3095,0,0,0,72,209,433,404,496,603,813,834,901,1051,1145,1297,1314,1476,1535,1679,1746,1899,1973,2070,2174,2270,2381,2473,2552,2704,2605,2897,3012,3095,2928,2835,2704,2559,2498,2320,2208,2085,1995,1809,1757,1694,1535,1455,1356,1232,1047,963,838,753,652,540,400,305,215,105,2,0,0,0,0
1161,0,Fake,3119,0,0,0,33,192,303,427,509,619,703,787,927,1049,1127,1291,1593,1462,1566,1598,1731,1871,1967,2028,2164,2254,2371,2341,2637,2803,2696,2882,3006,3119,2950,2803,2748,2633,2395,2345,2224,2109,1984,1874,1812,1573,1519,1472,1338,1201,1088,894,817,753,655,544,400,230,118,68,16,0,0,0,0
1162,0,Fake,3088,0,0,0,95,193,277,511,508,623,715,839,935,1082,1142,1376,1294,1520,1606,1689,1661,1871,1971,2065,2148,2273,2379,2480,2559,2656,2782,3084,2975,3088,2942,2812,2704,2559,2469,2367,2231,2120,1977,1680,1773,1652,1600,1282,1424,1178,1089,962,865,740,641,538,446,311,330,28,0,0,0,0,0
1163,0,Fake,3091,0,0,0,93,208,343,425,570,622,718,872,1104,1007,1161,1247,1457,1459,1570,1661,1776,1878,1939,2096,2189,2271,2365,2315,2411,2624,2730,2870,2987,3091,2944,2835,2688,2543,2447,2337,2357,2096,1957,1961,1776,1658,1534,1427,1319,1194,1105,972,863,752,607,505,435,321,291,122,15,0,0,0,0
1164,0,Fake,3088,0,0,0,73,176,339,400,482,618,725,842,881,1038,1159,1253,1341,1464,1619,1655,1762,1803,1892,2064,2172,2269,2395,2455,2534,2674,2787,2873,3021,3088,2983,2812,2760,2559,2448,2331,2241,2093,1999,1904,1699,1648,1535,1437,1328,1200,1093,1106,863,751,653,532,394,322,178,116,17,0,0,0,0
1165,0,Fake,3107,0,0,0,57,194,304,413,510,610,718,812,938,1038,1013,1264,1479,1413,1586,1701,1767,1872,1966,2094,2142,2278,2427,2516,2595,2688,2765,2862,3001,3107,2948,2816,2710,2585,2447,2336,2224,2112,2032,2037,1831,1663,1535,1467,1319,1199,1072,946,925,757,659,543,416,246,213,86,0,0,0,0,0
1166,0,Fake,3103,0,0,2,70,207,268,401,496,511,752,974,951,1309,1177,1239,1351,1517,1575,1661,1702,1876,1979,2064,2138,2317,2400,2347,2598,2672,2769,2883,3071,3103,2949,2803,2697,2467,2460,2352,2202,1919,1974,1883,1775,1671,1535,1414,1318,1207,1086,978,898,710,640,549,432,320,235,122,14,0,0,0,0
1167,0,Fake,3109,0,0,0,116,167,302,416,511,619,719,831,900,1043,1136,1286,1398,1499,1621,1742,1771,1858,2004,2082,2021,2293,2381,2427,2638,2705,2822,2989,3089,3109,2950,2815,2675,2559,2454,2277,2241,2108,2014,1890,1763,1650,1421,1430,1317,1192,1089,942,859,773,641,557,448,304,266,78,0,0,0,0,0
1168,0,Fake,3098,0,0,0,149,138,278,338,510,621,773,808,942,1040,1148,1219,1360,1477,1466,1682,1792,1867,1977,2077,2234,2279,2362,2502,2611,2670,2771,2877,3021,3098,2970,2786,2691,2590,2447,2352,2226,2113,1942,1946,1744,1619,1535,1442,1213,1194,1090,967,837,776,645,559,438,304,222,66,0,0,0,0,0
1169,0,Fake,3089,0,0,0,95,192,288,387,505,605,720,831,976,1023,1111,1193,1232,1462,1567,1655,1735,1842,1951,2053,2163,2267,2513,2634,2646,2769,2741,2881,3001,3089,2929,2814,2676,2559,2416,2340,2104,2143,1994,1872,1783,1654,1528,1421,1300,1170,1091,969,868,758,528,536,602,341,109,121,7,0,0,0,0
1170,0,Fake,3109,0,0,0,98,283,293,441,493,625,721,816,946,1040,1120,1228,1342,1461,1616,1690,1755,1873,2000,2074,2169,2265,2398,2448,2582,2681,2796,2800,3019,3109,2959,2817,2709,2559,2464,2295,2215,2086,2003,1899,1762,1667,1535,1421,1325,1159,1230,975,860,707,688,544,417,326,206,121,8,0,0,0,0
1171,0,Fake,3211,0,0,12,80,177,431,402,487,679,742,831,934,1051,1146,1239,1345,1454,1589,1651,1745,1862,1936,2273,2187,2267,2361,2496,2588,2678,2766,2890,2997,3211,2957,2833,2621,2601,2365,2341,2215,2097,1984,1879,1751,1660,1566,1419,1316,1134,1248,972,866,757,650,576,427,318,215,113,14,0,0,0,0
1172,0,Fake,3090,0,0,0,91,193,295,410,511,623,720,832,930,1044,1150,1249,1351,1457,1571,1674,1766,1870,1968,2071,2180,2279,2369,2465,2559,2681,2791,2880,2990,3090,2958,2825,2694,2559,2454,2347,2224,2106,1984,1876,1775,1661,1535,1423,1310,1201,1079,954,833,751,646,541,430,564,222,118,17,0,0,0,0
1173,0,Fake,3119,0,0,0,103,356,303,406,525,614,714,834,939,1038,1103,1341,1354,1488,1591,1663,1766,1872,1935,1995,2130,2300,2384,2453,2559,2716,2619,2881,2978,3119,2945,2814,2742,2559,2449,2334,2194,2101,1989,1826,1792,1643,1487,1410,1313,1201,1088,976,861,711,654,543,448,275,189,72,0,0,0,0,0
1174,0,Fake,3088,0,0,78,86,201,294,406,503,628,720,841,947,1035,1159,1262,1371,1427,1711,1650,1767,1838,1968,2065,2154,2288,2394,2459,2607,2688,2753,2896,3024,3088,2951,2821,2695,2597,2429,2327,2220,2118,1982,1864,1757,1616,1491,1392,1310,1190,1137,937,863,813,645,549,445,368,359,123,0,0,0,0,0
1175,0,Fake,3111,0,0,0,91,190,299,406,507,619,603,1072,893,1037,1145,1238,1349,1449,1579,1680,1758,1854,1958,2128,2150,2252,2285,2499,2559,2677,2771,2877,2959,3111,2956,2814,2682,2614,2450,2384,2227,2105,1881,1871,1757,1643,1531,1424,1319,1201,1108,970,877,755,581,559,279,327,223,155,28,0,0,0,0
1176,0,Fake,3085,0,0,0,105,314,324,379,363,621,720,829,944,1088,1136,1227,1344,1454,1610,1706,1797,1891,1916,2067,2165,2280,2415,2450,2559,2633,2755,2913,3005,3085,2850,2823,2722,2559,2451,2320,2235,2111,2001,1884,1732,1647,1621,1297,1305,1170,961,970,866,742,625,537,431,307,235,129,19,0,0,0,0
1177,0,Fake,3104,0,0,0,91,178,297,390,509,653,668,809,869,1007,1159,1100,1350,1456,1571,1607,1759,1907,1970,2079,2168,2321,2363,2509,2701,2672,2765,2865,2969,3104,2939,2836,2704,2640,2486,2322,2235,2081,2013,1879,1778,1656,1535,1422,1314,1206,1102,970,871,734,624,480,432,310,222,129,12,0,0,0,0
1178,0,Fake,3106,0,0,0,206,217,324,432,589,620,722,818,942,1067,1136,1213,1353,1456,1535,1673,1777,1919,1963,2083,2170,2277,2369,2465,2590,2693,2781,2867,2994,3106,2941,2767,2696,2559,2442,2354,2198,2127,1959,1873,1759,1658,1431,1398,1329,1168,1087,971,854,734,650,546,437,324,241,70,42,0,0,0,0
1179,0,Fake,3089,0,0,0,83,207,364,500,526,677,722,830,939,1074,1168,1247,1363,1446,1662,1689,1680,1855,1989,2023,2179,2288,2378,2480,2559,2697,2797,2861,3026,3089,2967,2807,2707,2449,2448,2339,2251,2105,1991,1904,1745,1648,1533,1411,1259,1216,1032,995,858,754,668,546,688,308,230,113,113,0,0,0,0
1180,0,Fake,3113,0,0,0,83,180,290,368,503,607,749,846,944,1013,1236,1281,1351,1456,1587,1733,1766,1852,1996,2086,2193,2449,2307,2451,2613,2681,2769,2886,2992,3113,2960,2837,2700,2559,2440,2417,2255,2189,1897,1895,1771,1615,1535,1414,1312,1174,1089,974,858,755,643,507,450,321,225,77,16,0,0,0,0
1181,0,Fake,3143,0,0,0,93,202,277,400,497,655,687,752,915,1041,1152,1225,1352,1446,1534,1712,1761,1872,1813,2082,2157,2272,2374,2485,2589,2698,2779,2955,3008,3143,2948,2835,2722,2559,2434,2346,2215,2109,2015,1855,1744,1660,1527,1414,1301,1215,1035,896,880,736,648,537,391,331,241,170,1,0,0,0,0
1182,0,Fake,3107,0,0,10,67,241,268,448,511,624,722,848,938,1074,1141,1263,1344,1344,1609,1669,1657,1899,1983,2087,1924,2233,2432,2468,2622,2674,2779,2864,2985,3107,2995,2674,2691,2546,2464,2330,2215,2102,1925,1877,1772,1728,1535,1427,1299,1153,1077,969,861,740,662,555,470,356,193,109,13,0,0,0,0
1183,0,Fake,3113,0,0,0,80,179,298,401,511,624,753,820,949,1007,1156,1239,1351,1431,1578,1674,1759,1936,2015,2086,2302,2331,2416,2463,2559,2685,2844,2901,2991,3113,2942,2816,2688,2592,2441,2347,2178,2234,1991,1877,1770,1645,1534,1424,1311,1175,1088,908,818,752,661,591,432,326,225,119,0,0,0,0,0
1184,0,Fake,3097,0,0,0,79,20,279,411,531,640,721,823,922,1022,1136,1255,1353,1463,1491,1666,1794,1881,1966,2051,2204,2271,2338,2463,2559,2666,2812,2874,3005,3097,2964,2803,2685,2677,2481,2349,2192,2125,2015,1867,1753,1638,1531,1454,1235,1183,1107,956,833,762,651,467,432,273,218,114,0,0,0,0,0
1185,0,Fake,3109,0,0,0,103,191,304,657,643,656,772,895,977,1047,1146,1248,1339,1489,1581,1667,1767,1783,1981,2034,2175,2260,2368,2475,2586,2655,2715,2874,2977,3109,2958,2807,2622,2553,2451,2304,2215,2106,1989,1846,1770,1646,1521,1440,1299,1218,1055,1031,907,752,650,545,443,305,269,112,29,0,0,0,0
1186,0,Fake,3091,0,0,0,83,191,292,439,576,662,723,823,934,1047,1139,1244,1327,1515,1605,1681,1771,2006,2016,2141,2127,2275,2430,2476,2592,2671,2838,2883,2975,3091,2945,2770,2704,2559,2450,2343,2215,2090,1971,1866,1797,1663,1509,1358,1325,1134,1342,993,858,754,656,527,432,328,224,125,4,21,0,0,0
1187,0,Fake,3106,0,0,107,78,179,307,447,477,656,718,838,933,1047,1131,1232,1241,1462,1519,1824,1767,1865,1968,2082,2158,2289,2377,2477,2592,2667,2778,2889,3061,3106,2955,2810,2685,2559,2453,2343,2235,2112,2010,1872,1827,1648,1451,1436,1201,1193,1199,929,867,784,677,541,426,325,229,99,0,16,0,0,0
1188,0,Fake,3104,0,0,0,87,190,299,404,511,619,717,816,929,1044,1144,1243,1347,1459,1573,1671,1763,1863,1965,2080,2178,2270,2366,2463,2584,2683,2770,2880,2989,3104,2954,2809,2688,2559,2459,2340,2216,2102,1988,1873,1763,1643,1535,1421,1310,1200,1088,971,855,752,649,541,427,329,220,118,16,0,0,0,0
1189,0,Fake,3104,0,0,0,81,189,259,399,511,598,714,834,925,1043,1147,1286,1274,1497,1535,1635,1759,1857,1965,2047,2170,2279,2384,2471,2544,2629,2791,2954,2836,3104,2966,2826,2687,2599,2387,2330,2229,2087,1984,1855,1837,1717,1535,1506,1331,1205,1089,986,799,739,641,536,448,363,171,78,17,0,0,0,0
1190,0,Fake,3106,0,0,0,80,180,304,368,528,625,656,847,992,923,1139,1142,1347,1458,1554,1664,1737,1869,1911,2085,2176,2256,2345,2442,2559,2678,2772,2908,2984,3106,2923,2812,2672,2512,2474,2336,2292,2096,1983,1871,1764,1637,1527,1418,1326,1249,1096,963,1005,783,605,596,425,324,220,109,19,0,0,0,0
1191,0,Fake,3117,0,0,0,66,192,294,371,494,638,719,846,950,1036,1137,1255,1354,1454,1571,1650,1763,1873,1883,2097,2314,2211,2413,2463,2559,2683,2768,2881,2994,3117,2960,2924,2635,2682,2431,2171,2079,2029,1979,1874,1783,1657,1526,1404,1448,1174,1081,944,858,732,740,537,425,311,245,114,9,0,0,0,0
1192,0,Fake,3117,0,0,0,119,181,302,402,499,663,721,826,928,1039,1138,1200,1347,1459,1570,1675,1761,1864,1942,2091,2224,2265,2406,2501,2648,2704,2768,2880,3009,3117,2945,2807,2709,2559,2459,2303,2222,2079,1982,1911,1762,1649,1526,1421,1287,1200,1072,945,829,749,617,636,425,313,221,115,10,0,0,0,0
1193,0,Fake,3093,0,0,0,87,198,303,351,528,569,722,827,915,1009,1201,1247,1339,1445,1565,1631,1717,1887,1959,2037,2119,2284,2411,2451,2581,2673,2778,2896,2991,3093,2986,2861,2709,2559,2455,2327,2217,2111,1999,1877,1741,1686,1802,1407,1353,1161,1162,913,854,751,656,551,421,320,218,118,0,0,0,0,0
1194,0,Fake,2991,0,0,0,80,198,314,433,501,624,688,991,947,1072,1168,1241,1357,1456,1613,1661,1787,1862,1969,2073,2330,2410,2416,2463,2654,2670,2769,2891,2991,2867,2938,2783,2701,2559,2448,2375,2163,2080,2046,1874,1760,1647,1535,1424,1319,1188,1073,976,857,736,623,540,449,331,217,105,0,0,0,0,0
1195,0,Fake,3109,0,0,0,90,145,241,407,539,642,757,849,1002,1023,1139,1243,1322,1478,1582,1675,1755,1859,2006,2205,2035,2330,2320,2479,2586,2676,2761,2863,3009,3109,2947,2813,2683,2663,2460,2323,2202,2110,1983,1874,1787,1619,1531,1426,1301,1201,947,957,806,700,926,496,432,324,194,106,1,0,0,0,0
1196,0,Fake,3109,0,0,0,68,192,297,406,497,586,722,820,939,1041,1177,1260,1314,1523,1571,1666,1765,1867,2021,2096,2167,2222,2331,2559,2591,2672,2703,2862,2982,3109,2955,2811,2683,2514,2461,2366,2194,2003,1974,1999,1730,1648,1611,1424,1319,1198,1105,975,851,778,653,528,421,295,193,108,3,0,0,0,0
1197,0,Fake,3088,0,0,0,85,167,290,401,475,619,720,786,948,1005,1197,1261,1344,1450,1522,1674,1759,1860,1948,2063,2178,2278,2393,2398,2551,2479,2636,2879,2995,3088,2907,2815,2679,2596,2448,2352,2193,2022,2034,1895,1757,1648,1519,1390,1328,1181,1088,965,848,704,673,560,387,320,226,117,0,0,0,0,0
1198,0,Fake,3155,0,0,0,114,195,324,337,494,656,710,794,954,1086,1129,1246,1351,1440,1558,1668,1744,1872,1969,2073,2123,2269,2370,2480,2559,2672,2774,2901,2976,3155,2942,2810,2700,2601,2394,2334,2204,2096,1999,1872,1746,1659,1503,1430,1316,1194,1084,976,845,737,651,599,429,325,214,128,41,0,0,0,0
1199,0,Fake,3101,0,0,0,116,251,400,384,458,620,705,826,902,1103,1083,1297,1332,1456,1570,1680,1788,1964,1979,2110,2179,2267,2395,2464,2559,2691,2789,2875,2991,3101,2889,2803,2684,2623,2448,2325,2187,2102,2004,1892,1743,1626,1797,1481,1373,1181,1118,960,860,751,681,540,440,322,227,114,0,0,0,0,0
1200,0,Fake,3096,0,0,0,71,181,294,402,527,667,716,773,1009,986,1181,1242,1355,1457,1524,1664,1758,1878,1983,2036,2203,2344,2307,2555,2559,2671,2775,2906,3008,3096,2935,2821,2641,2542,2457,2302,2200,2099,1999,1872,1761,1701,1557,1470,1314,1204,1096,947,854,719,686,656,427,321,158,80,7,0,0,0,0
1201,0,Fake,3102,0,0,0,86,190,291,406,509,613,719,821,935,1041,1139,1245,1349,1462,1573,1660,1771,1869,1969,2077,2173,2275,2368,2480,2559,2684,2768,2885,2995,3102,2944,2814,2683,2589,2462,2330,2215,2107,1988,1885,1771,1649,1534,1421,1318,1201,1084,966,855,762,647,532,431,325,222,115,8,0,0,0,0
1202,0,Fake,3110,0,0,66,163,191,306,401,463,626,752,823,918,944,1009,1241,1325,1478,1565,1659,1761,1872,1978,2105,2156,2295,2357,2510,2501,2672,2759,2845,2995,3110,2965,2821,2734,2559,2448,2326,2188,2115,1999,1977,1786,1601,1534,1424,1302,1181,1088,965,819,752,639,537,384,302,240,110,14,0,0,0,0
1203,0,Fake,3090,0,0,0,82,196,299,400,570,610,777,816,935,1046,1090,1125,1270,1485,1587,1724,1763,1836,1979,2067,2183,2290,2434,2426,2540,2729,2729,2878,2998,3090,2954,2819,2709,2551,2447,2332,2208,2103,1965,1874,1648,1670,1423,1423,1340,1198,1081,916,874,810,657,528,432,319,97,139,75,0,0,0,0
1204,0,Fake,3055,0,0,0,58,191,293,407,506,613,723,855,939,1040,1274,1239,1386,1436,1661,1642,1766,1854,1961,2065,2159,2255,2370,2485,2591,2799,2778,2908,3041,3055,2945,2813,2701,2559,2441,2311,2231,2074,1989,1863,1693,1675,1529,1427,1325,1193,1059,944,861,746,628,662,423,263,113,115,29,0,0,0,0
1205,0,Fake,3058,0,0,0,97,181,286,374,465,585,669,825,934,1039,1131,1216,1353,1447,1535,1700,1748,1843,1970,2127,2229,2262,2367,2477,2602,2668,2769,2892,3008,3058,2943,2802,2672,2401,2337,2321,2217,2097,1992,1863,1761,1648,1535,1423,1322,1177,1088,1023,896,747,646,534,432,335,210,83,3,0,0,0,0
1206,0,Fake,3099,0,0,0,75,143,277,304,511,622,745,858,930,1040,1121,1232,1350,1452,1521,1733,1824,1902,1790,2087,2180,2279,2355,2470,2607,2691,2887,2895,2848,3099,2957,2814,2693,2559,2470,2318,2215,2109,1970,1840,1761,1661,1569,1450,1242,1216,1087,961,842,742,643,538,425,307,200,137,64,0,0,0,0
1207,0,Fake,3088,0,0,0,86,183,260,407,501,634,703,832,880,1040,1168,1264,1391,1360,1559,1677,1789,1848,1968,2042,2167,2275,2355,2640,2621,2672,2757,2880,3001,3088,2960,2819,2668,2559,2451,2395,2209,2215,1921,1836,1737,1695,1513,1426,1265,1181,1092,983,853,800,687,589,462,375,208,121,12,0,0,0,0
1208,0,Fake,3095,0,0,0,87,206,291,410,528,625,724,880,991,1057,1124,1150,1360,1465,1571,1646,1777,1872,1951,2114,2170,2253,2262,2397,2548,2658,2769,2896,3002,3095,2907,2814,2686,2599,2435,2369,2237,2129,1971,1836,1762,1648,1535,1423,1316,1182,1126,963,861,766,657,557,433,365,224,115,16,0,0,0,0
1209,0,Fake,2933,0,0,0,80,181,281,387,493,593,690,794,886,980,1103,1200,1282,1389,1496,1597,1694,1783,1879,1977,2091,2176,2274,2365,2458,2559,2666,2767,2849,2933,2823,2694,2586,2459,2346,2224,2128,2019,1891,1793,1683,1584,1475,1354,1258,1145,1040,925,813,707,615,504,402,302,204,102,0,0,0,0,0
1210,0,Fake,2928,0,0,0,93,193,289,400,494,591,694,795,901,1002,1091,1191,1291,1397,1503,1596,1684,1783,1883,1975,2079,2169,2257,2368,2451,2541,2637,2741,2847,2928,2800,2677,2554,2453,2337,2211,2102,1986,1895,1776,1663,1559,1444,1343,1243,1114,1014,910,802,706,601,485,389,293,197,96,0,0,0,0,0
1211,0,Fake,2910,0,0,0,83,194,289,388,483,592,697,795,879,983,1088,1194,1287,1378,1482,1585,1682,1782,1872,1968,2065,2166,2256,2343,2437,2526,2627,2741,2832,2910,2788,2660,2538,2441,2313,2193,2097,1985,1876,1762,1649,1535,1438,1329,1216,1110,1006,906,794,691,579,479,381,289,176,80,0,0,0,0,0
1212,0,Fake,2899,0,0,0,87,185,271,391,495,582,687,784,880,974,1079,1186,1284,1389,1481,1579,1678,1776,1872,1966,2047,2149,2242,2346,2441,2519,2629,2720,2821,2899,2782,2650,2539,2416,2318,2191,2089,1973,1863,1757,1649,1535,1424,1317,1224,1104,983,880,784,683,576,478,368,271,167,69,0,0,0,0,0
1213,0,Fake,2892,0,0,0,83,180,286,382,476,582,688,781,875,974,1078,1178,1277,1378,1472,1577,1674,1749,1863,1958,2062,2154,2253,2347,2425,2515,2617,2717,2806,2892,2767,2640,2519,2414,2304,2181,2085,1968,1863,1749,1642,1521,1422,1311,1200,1095,975,881,765,669,569,470,368,261,170,71,0,0,0,0,0
1214,0,Fake,2896,0,0,0,83,192,284,387,485,597,688,784,881,976,1088,1185,1280,1392,1485,1584,1675,1775,1855,1954,2063,2160,2239,2327,2426,2537,2634,2711,2807,2896,2787,2665,2531,2409,2303,2192,2082,1962,1853,1741,1646,1529,1424,1307,1207,1094,983,874,779,686,579,469,366,270,158,71,0,0,0,0,0
1215,0,Fake,2896,0,0,0,94,204,296,395,485,592,702,789,895,994,1083,1188,1280,1389,1481,1591,1678,1770,1867,1957,2064,2157,2254,2345,2424,2529,2623,2715,2810,2896,2783,2650,2522,2416,2303,2183,2088,1966,1853,1743,1638,1524,1424,1311,1200,1098,983,878,781,672,565,473,367,263,160,71,0,0,0,0,0
1216,0,Fake,2900,0,0,0,81,188,275,377,481,595,683,784,880,977,1089,1169,1265,1379,1486,1583,1668,1770,1857,1949,2059,2138,2233,2327,2431,2529,2609,2701,2803,2900,2774,2637,2517,2401,2298,2186,2065,1959,1849,1743,1642,1513,1413,1311,1200,1089,976,865,770,671,560,449,359,257,158,64,0,0,0,0,0
1217,0,Fake,2887,0,0,0,90,181,285,387,489,591,686,789,882,976,1085,1171,1282,1379,1483,1570,1666,1758,1857,1951,2039,2139,2238,2336,2418,2507,2608,2704,2814,2887,2767,2633,2514,2403,2285,2177,2067,1951,1850,1737,1631,1523,1412,1304,1199,1080,978,866,767,670,560,455,352,257,155,55,0,0,0,0,0
1218,0,Fake,2891,0,0,0,89,187,288,385,478,590,690,784,883,981,1087,1173,1269,1367,1477,1583,1676,1759,1857,1952,2064,2142,2231,2329,2418,2515,2623,2707,2799,2891,2768,2651,2515,2396,2286,2188,2075,1949,1847,1733,1638,1520,1399,1303,1193,1095,976,855,758,661,560,453,340,261,156,53,0,0,0,0,0
1219,0,Fake,2882,0,0,0,88,190,285,388,481,578,684,783,881,971,1087,1185,1271,1377,1477,1581,1664,1758,1858,1957,2041,2132,2238,2324,2429,2514,2605,2704,2797,2882,2763,2638,2512,2406,2288,2172,2065,1947,1840,1733,1620,1518,1410,1296,1186,1088,976,869,763,656,560,450,347,249,158,48,0,0,0,0,0
1220,0,Fake,2897,0,0,0,96,197,293,398,490,600,688,791,896,985,1087,1194,1282,1382,1482,1595,1684,1767,1866,1957,2063,2160,2242,2337,2425,2532,2624,2705,2811,2897,2769,2642,2530,2407,2302,2183,2068,1968,1850,1744,1622,1520,1418,1311,1195,1081,976,876,761,670,561,463,369,259,155,58,0,0,0,0,0
1221,0,Fake,2878,0,0,0,85,185,291,385,482,590,686,788,857,981,1083,1184,1282,1379,1474,1572,1666,1776,1871,1945,2047,2146,2245,2331,2423,2512,2608,2711,2819,2878,2763,2640,2526,2411,2287,2176,2070,1963,1856,1734,1627,1518,1402,1307,1203,1080,969,862,763,665,564,450,352,261,159,51,0,0,0,0,0
1222,0,Fake,2886,0,0,0,80,185,289,386,480,589,686,784,880,975,1087,1174,1270,1379,1477,1567,1667,1766,1866,1952,2035,2139,2234,2331,2415,2512,2610,2704,2795,2886,2752,2638,2513,2407,2288,2175,2074,1965,1840,1731,1616,1507,1406,1287,1191,1083,961,863,757,658,555,453,347,257,151,54,0,0,0,0,0
1223,0,Fake,2879,0,0,0,81,187,286,386,491,585,686,796,880,972,1079,1187,1279,1374,1477,1583,1664,1763,1869,1953,2046,2137,2238,2337,2426,2510,2611,2721,2817,2879,2759,2634,2525,2404,2292,2175,2063,1955,1844,1721,1617,1507,1422,1306,1208,1075,970,866,766,655,556,455,353,259,146,54,0,0,0,0,0
1224,0,Fake,2896,0,0,0,81,183,283,392,490,591,684,781,879,976,1085,1176,1277,1374,1472,1567,1665,1754,1856,1953,2037,2135,2230,2327,2432,2512,2610,2704,2795,2896,2749,2633,2514,2404,2288,2167,2064,1938,1841,1727,1617,1514,1399,1292,1200,1072,960,859,761,659,550,447,342,250,149,49,0,0,0,0,0
1225,0,Fake,2884,0,0,0,86,182,282,383,490,592,678,784,879,968,1088,1170,1264,1367,1466,1573,1673,1745,1862,1943,2046,2137,2227,2326,2419,2509,2609,2703,2795,2884,2769,2629,2501,2397,2288,2176,2056,1943,1840,1726,1624,1513,1407,1298,1184,1081,976,854,758,657,555,443,341,240,143,52,0,0,0,0,0
1226,0,Fake,2870,0,0,0,80,182,290,379,489,579,681,791,889,970,1078,1178,1278,1378,1462,1569,1660,1761,1857,1935,2043,2128,2240,2337,2419,2506,2607,2695,2810,2870,2747,2630,2501,2402,2293,2171,2064,1943,1840,1731,1616,1501,1401,1293,1196,1071,962,863,752,663,555,445,346,252,154,53,0,0,0,0,0
1227,0,Fake,2896,0,0,0,79,178,286,379,487,586,688,783,885,976,1085,1169,1278,1376,1474,1575,1659,1762,1857,1945,2032,2135,2233,2320,2416,2512,2609,2693,2800,2896,2762,2640,2510,2394,2281,2170,2058,1951,1839,1719,1615,1517,1405,1286,1189,1090,965,860,752,655,547,441,343,246,146,49,0,0,0,0,0
